factor_id,store_id,factor_date,is_holiday,temp_c,rainfall_mm,trend_index,cpi_index
F000000398,ST0003,2024-10-13,False,28.89,18.45,104.2,107.04
F000000399,ST0003,2024-10-20,False,31.37,17.72,103.74,109.34
F000000400,ST0003,2024-10-27,False,27.64,18.0,107.1,108.25
F000000401,ST0003,2024-11-03,False,26.85,17.16,104.24,108.68
F000000402,ST0003,2024-11-10,False,27.43,15.31,102.71,106.97
F000000403,ST0003,2024-11-17,False,24.5,15.0,103.55,108.26
F000000404,ST0003,2024-11-24,False,24.42,22.98,104.77,109.1
F000000405,ST0003,2024-12-01,False,26.67,12.48,102.65,108.62
F000000406,ST0003,2024-12-08,True,23.82,12.7,104.88,109.62
F000000407,ST0003,2024-12-15,False,23.34,9.64,104.88,108.65
F000000408,ST0003,2024-12-22,True,23.55,8.31,105.06,109.16
F000000409,ST0003,2024-12-29,False,24.13,7.52,104.8,108.51
F000000410,ST0003,2025-01-05,False,22.68,8.09,101.85,108.71
F000000411,ST0003,2025-01-12,False,20.46,6.86,104.33,109.49
F000000412,ST0003,2025-01-19,False,21.08,6.64,102.42,110.63
F000000413,ST0003,2025-01-26,False,22.1,6.58,104.77,109.81
F000000414,ST0003,2025-02-02,False,22.76,12.65,102.63,109.85
F000000415,ST0003,2025-02-09,False,21.65,6.96,102.96,110.8
F000000416,ST0003,2025-02-16,False,24.05,6.57,103.56,109.62
F000000417,ST0003,2025-02-23,False,21.47,8.08,104.43,109.83
F000000418,ST0003,2025-03-02,False,23.45,7.14,104.87,110.13
F000000419,ST0003,2025-03-09,True,22.79,6.34,106.47,110.48
F000000420,ST0003,2025-03-16,False,24.9,14.15,104.87,109.53
F000000421,ST0003,2025-03-23,False,22.81,7.35,103.82,109.09
F000000422,ST0003,2025-03-30,False,28.09,7.48,105.62,111.71
F000000423,ST0003,2025-04-06,False,26.51,10.46,104.15,110.4
F000000424,ST0003,2025-04-13,False,27.57,9.29,104.46,110.68
F000000425,ST0003,2025-04-20,False,26.14,9.96,104.14,110.1
F000000426,ST0003,2025-04-27,False,27.05,7.83,106.37,110.32
F000000427,ST0003,2025-05-04,False,31.91,10.08,105.62,110.68
F000000428,ST0003,2025-05-11,True,29.34,12.82,106.86,110.78
F000000429,ST0003,2025-05-18,False,31.63,7.32,104.62,111.99
F000000430,ST0003,2025-05-25,False,32.46,9.71,105.63,112.81
F000000431,ST0003,2025-06-01,False,34.08,19.48,104.92,111.07
F000000432,ST0003,2025-06-08,False,34.45,6.46,102.45,112.8
F000000433,ST0003,2025-06-15,False,33.35,12.39,106.76,112.56
F000000434,ST0003,2025-06-22,False,35.43,7.28,104.01,112.79
F000000435,ST0003,2025-06-29,True,34.89,8.11,106.4,111.38
F000000436,ST0003,2025-07-06,False,36.14,9.12,104.84,111.63
F000000437,ST0003,2025-07-13,False,35.41,10.37,104.87,112.09
F000000438,ST0003,2025-07-20,False,33.04,13.66,104.87,112.68
F000000439,ST0003,2025-07-27,False,33.49,13.57,105.67,110.21
F000000440,ST0003,2025-08-03,False,35.0,16.46,103.78,112.1
F000000441,ST0003,2025-08-10,False,36.87,15.9,106.25,112.95
F000000442,ST0003,2025-08-17,False,32.42,16.41,104.63,112.77
F000000443,ST0003,2025-08-24,False,32.13,23.42,104.87,113.46
F000000444,ST0003,2025-08-31,False,31.8,21.87,106.83,112.09
F000000445,ST0003,2025-09-07,False,32.36,23.27,104.37,111.63
F000000446,ST0003,2025-09-14,False,33.3,18.49,107.34,112.26
F000000447,ST0003,2025-09-21,False,31.63,22.43,105.95,113.5
F000000448,ST0003,2025-09-28,False,29.61,19.89,104.94,112.72
F000000449,ST0003,2025-10-05,False,30.96,20.64,106.54,112.63
F000000450,ST0003,2025-10-12,False,29.43,26.9,105.28,113.0
F000000451,ST0003,2025-10-19,False,28.17,17.79,105.15,113.3
F000000452,ST0003,2025-10-26,False,26.36,20.34,108.22,113.68
F000000453,ST0003,2025-11-02,False,28.35,27.55,104.87,112.65
F000000454,ST0003,2025-11-09,False,25.51,16.64,104.02,114.34
F000000455,ST0003,2025-11-16,False,26.75,15.32,104.25,113.55
F000000456,ST0003,2025-11-23,False,25.96,14.84,104.33,113.15
F000000457,ST0003,2025-11-30,False,20.89,15.01,106.11,113.52
F000000458,ST0003,2025-12-07,False,28.66,11.66,107.75,114.57
F000000459,ST0003,2025-12-14,False,24.87,11.03,107.33,113.94
F000000460,ST0003,2025-12-21,True,22.27,12.57,108.86,114.71
F000000461,ST0003,2025-12-28,False,23.68,6.69,105.72,115.15
F000000462,ST0003,2026-01-04,False,20.86,8.21,106.73,114.07
F000000463,ST0003,2026-01-11,False,22.99,7.09,106.81,113.27
F000000464,ST0003,2026-01-18,False,22.82,6.68,107.6,116.41
F000000465,ST0003,2026-01-25,False,24.27,10.37,106.16,116.04
F000000466,ST0003,2026-02-01,False,25.07,10.06,104.86,116.23
F000000467,ST0003,2026-02-08,False,21.94,9.93,104.93,114.44
F000000468,ST0003,2026-02-15,False,24.56,14.59,106.62,114.77
F000000469,ST0004,2023-02-26,False,18.87,3.71,99.43,99.0
F000000470,ST0004,2023-03-05,False,21.1,9.77,100.25,101.01
F000000471,ST0004,2023-03-12,False,22.81,3.19,100.16,100.98
F000000472,ST0004,2023-03-19,False,22.46,5.06,100.34,100.06
F000000473,ST0004,2023-03-26,False,23.59,7.79,100.44,101.31
F000000474,ST0004,2023-04-02,False,26.49,5.96,99.24,100.13
F000000475,ST0004,2023-04-09,False,25.15,4.43,99.71,100.43
F000000476,ST0004,2023-04-16,False,26.12,4.39,100.05,99.88
F000000477,ST0004,2023-04-23,True,28.45,3.61,102.48,100.68
F000000478,ST0004,2023-04-30,False,27.69,3.87,100.46,100.71
F000000479,ST0004,2023-05-07,False,29.62,5.13,101.1,101.86
F000000480,ST0004,2023-05-14,True,30.46,9.49,100.72,102.41
F000000481,ST0004,2023-05-21,True,29.57,9.29,101.71,100.96
F000000482,ST0004,2023-05-28,False,32.22,7.03,100.98,101.88
F000000483,ST0004,2023-06-04,False,30.69,3.1,100.12,99.91
F000000484,ST0004,2023-06-11,False,31.8,7.27,99.76,101.25
F000000485,ST0004,2023-06-18,False,32.51,4.76,102.21,100.31
F000000486,ST0004,2023-06-25,False,34.48,6.08,100.4,103.1
F000000487,ST0004,2023-07-02,False,31.28,4.24,102.95,101.9
F000000488,ST0004,2023-07-09,False,31.74,8.04,99.3,100.94
F000000489,ST0004,2023-07-16,True,33.09,6.61,104.39,101.77
F000000490,ST0004,2023-07-23,False,33.25,10.47,99.63,101.92
F000000491,ST0004,2023-07-30,False,33.12,9.81,102.92,101.62
F000000492,ST0004,2023-08-06,False,32.98,13.58,100.23,102.92
F000000493,ST0004,2023-08-13,False,32.52,11.53,98.88,101.05
F000000494,ST0004,2023-08-20,False,31.89,15.09,99.84,102.55
F000000495,ST0004,2023-08-27,False,31.38,15.59,102.26,102.06
F000000496,ST0004,2023-09-03,False,29.62,15.76,100.88,101.49
F000000497,ST0004,2023-09-10,False,34.13,16.83,99.98,102.94
F000000498,ST0004,2023-09-17,False,30.08,16.52,102.66,102.27
F000000499,ST0004,2023-09-24,False,28.45,15.84,100.01,101.47
F000000500,ST0004,2023-10-01,False,29.94,16.52,103.53,102.4
F000000501,ST0004,2023-10-08,False,30.06,19.66,102.44,102.97
F000000502,ST0004,2023-10-15,False,26.29,23.61,101.03,103.18
F000000503,ST0004,2023-10-22,False,25.81,15.97,102.36,104.06
F000000504,ST0004,2023-10-29,False,26.61,15.37,100.96,104.16
F000000505,ST0004,2023-11-05,False,29.9,14.65,103.46,104.44
F000000506,ST0004,2023-11-12,False,25.4,12.47,101.04,104.05
F000000507,ST0004,2023-11-19,False,24.58,17.37,103.44,102.55
F000000508,ST0004,2023-11-26,False,24.57,14.79,100.75,103.78
F000000509,ST0004,2023-12-03,True,22.78,9.3,104.09,104.6
F000000510,ST0004,2023-12-10,False,20.6,8.65,102.07,105.26
F000000511,ST0004,2023-12-17,False,23.94,7.96,102.95,105.29
F000000512,ST0004,2023-12-24,True,21.87,8.91,103.29,103.32
F000000513,ST0004,2023-12-31,True,19.81,5.33,103.81,105.05
F000000514,ST0004,2024-01-07,True,22.47,3.95,103.06,103.03
F000000515,ST0004,2024-01-14,False,20.22,6.5,103.2,104.66
F000000516,ST0004,2024-01-21,False,21.29,6.06,102.55,103.98
F000000517,ST0004,2024-01-28,False,21.12,6.4,100.18,105.58
F000000518,ST0004,2024-02-04,False,22.62,3.77,100.05,105.25
F000000519,ST0004,2024-02-11,False,22.01,16.22,102.55,105.61
F000000520,ST0004,2024-02-18,False,19.29,7.29,101.47,104.43
F000000521,ST0004,2024-02-25,False,25.03,7.44,102.0,105.8
F000000522,ST0004,2024-03-03,True,19.88,4.73,104.94,104.42
F000000523,ST0004,2024-03-10,False,24.11,5.41,102.45,105.27
F000000524,ST0004,2024-03-17,False,25.03,4.51,103.22,103.62
F000000525,ST0004,2024-03-24,False,23.2,4.17,103.71,104.61
F000000526,ST0004,2024-03-31,False,23.01,5.39,101.7,106.71
F000000527,ST0004,2024-04-07,False,24.73,4.05,100.52,106.36
F000000528,ST0004,2024-04-14,False,26.45,5.22,102.02,105.9
F000000529,ST0004,2024-04-21,False,25.04,4.93,103.24,105.62
F000000530,ST0004,2024-04-28,False,26.69,5.72,103.02,104.68
F000000531,ST0004,2024-05-05,False,29.07,4.64,102.28,106.57
F000000532,ST0004,2024-05-12,False,28.99,3.56,103.54,105.46
F000000533,ST0004,2024-05-19,False,29.69,3.71,101.24,106.62
F000000534,ST0004,2024-05-26,False,30.81,4.82,102.3,105.68
F000000535,ST0004,2024-06-02,False,30.38,7.16,103.04,105.51
F000000536,ST0004,2024-06-09,False,32.56,3.34,102.52,107.46
F000000537,ST0004,2024-06-16,False,32.3,4.81,104.61,105.96
F000000538,ST0004,2024-06-23,False,31.92,4.01,103.06,105.68
F000000539,ST0004,2024-06-30,False,32.17,10.48,100.79,105.41
F000000540,ST0004,2024-07-07,False,32.36,5.69,101.8,107.77
F000000541,ST0004,2024-07-14,False,33.11,7.78,102.97,106.56
F000000542,ST0004,2024-07-21,False,31.68,10.36,102.49,105.97
F000000543,ST0004,2024-07-28,False,32.26,13.56,103.44,107.91
F000000544,ST0004,2024-08-04,False,32.08,17.39,103.51,107.33
F000000545,ST0004,2024-08-11,False,31.35,15.62,104.32,106.1
F000000546,ST0004,2024-08-18,False,30.4,15.06,102.35,108.01
F000000547,ST0004,2024-08-25,False,29.76,13.21,104.12,107.93
F000000548,ST0004,2024-09-01,False,32.49,20.35,103.16,107.98
F000000549,ST0004,2024-09-08,False,32.92,20.59,102.77,107.68
F000000550,ST0004,2024-09-15,False,30.62,19.61,104.34,107.86
F000000551,ST0004,2024-09-22,False,28.76,20.01,102.38,108.12
F000000552,ST0004,2024-09-29,False,31.16,16.08,103.56,109.1
F000000553,ST0004,2024-10-06,False,29.16,16.12,103.69,107.31
F000000554,ST0004,2024-10-13,False,29.45,17.5,104.55,108.4
F000000555,ST0004,2024-10-20,False,26.43,16.55,102.51,107.61
F000000556,ST0004,2024-10-27,False,25.42,14.46,104.07,108.88
F000000557,ST0004,2024-11-03,False,24.98,13.35,102.53,107.68
F000000558,ST0004,2024-11-10,False,27.5,15.16,104.15,109.37
F000000559,ST0004,2024-11-17,False,23.47,14.29,102.92,108.83
F000000560,ST0004,2024-11-24,False,23.34,12.46,101.57,108.14
F000000561,ST0004,2024-12-01,False,25.14,12.53,103.98,109.39
F000000562,ST0004,2024-12-08,True,22.62,7.91,106.24,109.21
F000000563,ST0004,2024-12-15,False,23.77,6.25,104.8,108.16
F000000564,ST0004,2024-12-22,True,23.16,8.55,106.47,108.61
F000000565,ST0004,2024-12-29,False,20.44,12.08,104.56,109.19
F000000566,ST0004,2025-01-05,False,22.28,6.88,104.52,110.08
F000000567,ST0004,2025-01-12,False,22.74,5.67,105.64,109.24
F000000568,ST0004,2025-01-19,False,21.53,4.8,103.64,110.81
F000000569,ST0004,2025-01-26,False,21.64,5.09,102.72,109.27
F000000570,ST0004,2025-02-02,True,18.94,6.84,105.51,110.66
F000000571,ST0004,2025-02-09,False,22.45,5.18,103.73,109.85
F000000572,ST0004,2025-02-16,False,22.97,9.63,103.74,109.62
F000000573,ST0004,2025-02-23,False,18.16,4.02,105.93,110.0
F000000574,ST0004,2025-03-02,False,22.12,3.2,104.66,109.06
F000000575,ST0004,2025-03-09,False,21.48,3.41,104.47,109.08
F000000576,ST0004,2025-03-16,True,24.73,4.02,105.78,109.46
F000000577,ST0004,2025-03-23,False,22.75,4.04,106.48,110.42
F000000578,ST0004,2025-03-30,False,24.5,3.42,106.95,111.44
F000000579,ST0004,2025-04-06,False,25.42,3.13,105.08,110.89
F000000580,ST0004,2025-04-13,False,26.28,3.93,104.93,110.53
F000000581,ST0004,2025-04-20,False,28.23,9.85,104.34,110.76
F000000582,ST0004,2025-04-27,True,29.66,3.2,103.45,111.24
F000000583,ST0004,2025-05-04,False,27.89,4.73,104.4,111.83
F000000584,ST0004,2025-05-11,False,27.15,5.63,104.66,113.2
F000000585,ST0004,2025-05-18,False,32.15,3.72,104.69,110.42
F000000586,ST0004,2025-05-25,False,29.53,14.36,105.62,110.77
F000000587,ST0004,2025-06-01,False,29.78,5.64,104.21,111.87
F000000588,ST0004,2025-06-08,False,31.66,4.15,106.35,112.33
F000000589,ST0004,2025-06-15,False,30.94,4.28,104.08,111.31
F000000590,ST0004,2025-06-22,False,32.99,5.03,106.92,113.04
F000000591,ST0004,2025-06-29,False,31.11,4.05,105.7,112.1
F000000592,ST0004,2025-07-06,False,31.53,4.32,103.6,111.46
F000000593,ST0004,2025-07-13,False,36.26,7.68,102.32,111.63
F000000594,ST0004,2025-07-20,False,31.73,10.15,104.08,111.99
F000000595,ST0004,2025-07-27,False,33.32,11.64,104.81,112.77
F000000596,ST0004,2025-08-03,False,31.98,10.74,107.09,113.98
F000000597,ST0004,2025-08-10,False,33.04,13.13,106.16,111.97
F000000598,ST0004,2025-08-17,False,31.1,16.96,106.91,111.96
F000000599,ST0004,2025-08-24,False,30.83,16.54,106.64,112.19
F000000600,ST0004,2025-08-31,False,33.32,16.84,106.02,111.77
F000000601,ST0004,2025-09-07,False,33.71,18.82,106.22,111.82
F000000602,ST0004,2025-09-14,False,29.47,16.48,105.52,111.67
F000000603,ST0004,2025-09-21,False,30.8,15.82,106.64,112.23
F000000604,ST0004,2025-09-28,False,29.56,20.49,103.81,113.62
F000000605,ST0004,2025-10-05,False,30.37,17.57,106.72,112.45
F000000606,ST0004,2025-10-12,False,28.19,18.3,105.24,111.52
F000000607,ST0004,2025-10-19,False,24.76,15.74,105.59,113.35
F000000608,ST0004,2025-10-26,False,27.39,15.41,107.6,113.5
F000000609,ST0004,2025-11-02,False,26.95,13.27,107.44,113.05
F000000610,ST0004,2025-11-09,False,25.66,16.81,107.06,113.99
F000000611,ST0004,2025-11-16,False,25.46,12.55,104.49,114.93
F000000612,ST0004,2025-11-23,False,25.25,12.01,106.82,113.7
F000000613,ST0004,2025-11-30,False,22.11,17.27,106.28,113.99
F000000614,ST0004,2025-12-07,False,22.48,11.19,107.26,113.12
F000000615,ST0004,2025-12-14,False,23.28,16.14,107.85,113.5
F000000616,ST0004,2025-12-21,False,19.94,6.34,105.38,114.46
F000000617,ST0004,2025-12-28,False,21.12,6.62,107.3,114.1
F000000618,ST0004,2026-01-04,True,19.2,4.61,109.25,113.38
F000000619,ST0004,2026-01-11,True,20.49,6.9,107.33,112.84
F000000620,ST0004,2026-01-18,False,24.07,5.71,105.41,113.66
F000000621,ST0004,2026-01-25,False,24.39,7.39,104.11,114.94
F000000622,ST0004,2026-02-01,False,18.68,5.54,104.59,114.49
F000000623,ST0004,2026-02-08,False,18.46,3.18,104.48,113.3
F000000624,ST0004,2026-02-15,False,21.69,4.2,108.02,114.39
F000000625,ST0005,2023-02-26,False,23.77,9.05,100.56,98.69
F000000626,ST0005,2023-03-05,False,22.86,11.69,99.06,98.42
F000000627,ST0005,2023-03-12,False,22.94,8.99,101.89,100.46
F000000628,ST0005,2023-03-19,False,22.6,10.13,98.64,99.81
F000000629,ST0005,2023-03-26,False,24.81,11.26,100.65,101.78
F000000630,ST0005,2023-04-02,False,24.14,8.64,103.3,99.14
F000000631,ST0005,2023-04-09,False,26.36,9.76,99.3,101.19
F000000632,ST0005,2023-04-16,False,28.66,7.0,99.6,102.83
F000000633,ST0005,2023-04-23,False,28.03,10.01,100.97,100.87
F000000634,ST0005,2023-04-30,False,27.44,7.46,102.8,99.86
F000000635,ST0005,2023-05-07,False,27.49,7.64,99.08,100.7
F000000636,ST0005,2023-05-14,True,29.12,8.55,102.08,100.77
F000000637,ST0005,2023-05-21,False,30.46,7.33,101.42,101.17
F000000638,ST0005,2023-05-28,False,32.77,12.03,99.37,101.4
F000000639,ST0005,2023-06-04,False,31.78,8.94,100.81,101.93
F000000640,ST0005,2023-06-11,False,31.76,10.48,100.51,102.37
F000000641,ST0005,2023-06-18,False,30.13,10.42,100.72,102.2
F000000642,ST0005,2023-06-25,False,35.57,10.5,100.53,102.14
F000000643,ST0005,2023-07-02,False,28.95,9.99,99.95,103.02
F000000644,ST0005,2023-07-09,False,35.15,13.83,101.66,102.01
F000000645,ST0005,2023-07-16,False,31.24,10.37,100.83,102.27
F000000646,ST0005,2023-07-23,False,32.96,13.79,99.39,101.01
F000000647,ST0005,2023-07-30,False,31.96,21.1,99.52,102.37
F000000648,ST0005,2023-08-06,False,32.52,14.27,101.91,102.56
F000000649,ST0005,2023-08-13,False,33.14,23.84,103.53,102.71
F000000650,ST0005,2023-08-20,False,33.72,18.91,102.08,101.67
F000000651,ST0005,2023-08-27,False,30.36,18.89,99.58,101.54
F000000652,ST0005,2023-09-03,False,31.76,22.7,100.56,102.14
F000000653,ST0005,2023-09-10,False,30.96,22.35,101.05,101.91
F000000654,ST0005,2023-09-17,False,31.75,18.96,102.34,103.24
F000000655,ST0005,2023-09-24,False,32.29,24.54,102.52,102.89
F000000656,ST0005,2023-10-01,True,32.46,22.78,104.72,102.1
F000000657,ST0005,2023-10-08,False,29.65,24.54,102.51,102.74
F000000658,ST0005,2023-10-15,False,28.9,19.82,99.36,102.76
F000000659,ST0005,2023-10-22,False,26.33,19.61,101.75,102.9
F000000660,ST0005,2023-10-29,False,26.02,23.97,101.26,103.27
F000000661,ST0005,2023-11-05,False,26.65,20.23,102.39,102.88
F000000662,ST0005,2023-11-12,False,24.47,17.57,101.67,103.16
F000000663,ST0005,2023-11-19,False,24.98,17.27,101.12,105.69
F000000664,ST0005,2023-11-26,False,23.44,14.3,101.38,104.79
F000000665,ST0005,2023-12-03,True,24.06,13.33,103.67,104.51
F000000666,ST0005,2023-12-10,False,21.8,13.62,102.67,104.06
F000000667,ST0005,2023-12-17,False,23.12,10.36,102.77,103.28
F000000668,ST0005,2023-12-24,False,23.37,12.67,102.43,103.4
F000000669,ST0005,2023-12-31,False,21.19,9.51,102.96,103.7
F000000670,ST0005,2024-01-07,False,20.74,7.37,101.78,103.01
F000000671,ST0005,2024-01-14,False,19.06,7.92,100.3,105.24
F000000672,ST0005,2024-01-21,False,22.18,12.68,100.63,105.67
F000000673,ST0005,2024-01-28,False,21.02,9.03,101.77,105.24
F000000674,ST0005,2024-02-04,False,19.32,7.35,100.5,104.6
F000000675,ST0005,2024-02-11,False,22.32,8.06,102.67,103.81
F000000676,ST0005,2024-02-18,False,20.14,7.53,100.81,105.92
F000000677,ST0005,2024-02-25,False,23.17,8.96,102.64,104.6
F000000678,ST0005,2024-03-03,False,21.74,8.78,103.03,105.13
F000000679,ST0005,2024-03-10,False,21.68,14.25,101.27,105.05
F000000680,ST0005,2024-03-17,False,19.62,8.83,102.33,106.27
F000000681,ST0005,2024-03-24,False,24.74,8.61,102.04,105.31
F000000682,ST0005,2024-03-31,False,26.08,9.16,102.35,105.1
F000000683,ST0005,2024-04-07,False,25.79,8.36,103.64,106.72
F000000684,ST0005,2024-04-14,False,24.29,9.67,101.74,104.72
F000000685,ST0005,2024-04-21,False,25.55,10.77,104.22,105.08
F000000686,ST0005,2024-04-28,True,27.84,7.26,106.21,107.87
F000000687,ST0005,2024-05-05,False,28.68,7.97,102.92,106.4
F000000688,ST0005,2024-05-12,False,28.59,7.26,101.39,105.54
F000000689,ST0005,2024-05-19,True,30.36,8.48,103.04,106.76
F000000690,ST0005,2024-05-26,False,28.99,12.07,103.63,106.74
F000000691,ST0005,2024-06-02,False,32.31,10.7,103.66,107.06
F000000692,ST0005,2024-06-09,False,32.52,9.82,103.65,105.92
F000000693,ST0005,2024-06-16,False,32.68,7.43,100.68,107.03
F000000694,ST0005,2024-06-23,False,33.85,7.97,102.36,106.0
F000000695,ST0005,2024-06-30,False,34.28,9.63,101.85,105.7
F000000696,ST0005,2024-07-07,False,31.88,8.71,103.15,105.28
F000000697,ST0005,2024-07-14,True,32.79,9.83,104.52,106.37
F000000698,ST0005,2024-07-21,False,34.12,13.17,103.95,106.91
F000000699,ST0005,2024-07-28,False,33.47,13.67,103.47,106.76
F000000700,ST0005,2024-08-04,False,35.36,17.51,104.3,106.27
F000000701,ST0005,2024-08-11,False,33.51,17.85,102.25,108.16
F000000702,ST0005,2024-08-18,False,33.53,19.83,104.24,108.6
F000000703,ST0005,2024-08-25,False,34.0,18.46,104.19,106.91
F000000704,ST0005,2024-09-01,False,33.12,17.93,104.34,107.45
F000000705,ST0005,2024-09-08,False,31.7,21.14,103.98,106.53
F000000706,ST0005,2024-09-15,False,32.7,22.22,103.72,108.35
F000000707,ST0005,2024-09-22,False,32.14,19.12,104.0,107.55
F000000708,ST0005,2024-09-29,False,28.76,20.51,104.1,107.43
F000000709,ST0005,2024-10-06,False,29.17,21.03,102.82,107.52
F000000710,ST0005,2024-10-13,False,28.98,21.45,102.87,108.29
F000000711,ST0005,2024-10-20,False,29.48,24.67,105.0,109.4
F000000712,ST0005,2024-10-27,False,24.27,20.26,104.66,107.63
F000000713,ST0005,2024-11-03,False,25.39,18.13,102.23,109.22
F000000714,ST0005,2024-11-10,False,25.07,29.74,103.08,109.36
F000000715,ST0005,2024-11-17,False,24.36,22.57,104.8,107.57
F000000716,ST0005,2024-11-24,False,23.85,14.88,104.28,107.44
F000000717,ST0005,2024-12-01,True,22.92,13.88,104.09,108.83
F000000718,ST0005,2024-12-08,False,25.2,11.87,103.51,108.42
F000000719,ST0005,2024-12-15,False,22.34,10.27,105.81,109.22
F000000720,ST0005,2024-12-22,False,25.1,10.3,104.73,110.56
F000000721,ST0005,2024-12-29,False,22.33,11.8,103.69,108.81
F000000722,ST0005,2025-01-05,False,20.42,7.46,105.41,109.13
F000000723,ST0005,2025-01-12,False,21.77,10.23,103.02,108.61
F000000724,ST0005,2025-01-19,False,21.62,14.32,102.24,109.25
F000000725,ST0005,2025-01-26,False,22.83,9.55,104.11,109.14
F000000726,ST0005,2025-02-02,False,21.21,9.28,102.97,109.83
F000000727,ST0005,2025-02-09,False,21.18,7.4,104.28,107.89
F000000728,ST0005,2025-02-16,False,23.33,9.63,106.62,108.99
F000000729,ST0005,2025-02-23,False,24.53,10.85,103.9,111.31
F000000730,ST0005,2025-03-02,False,23.42,13.61,104.11,109.94
F000000731,ST0005,2025-03-09,False,19.65,9.37,104.15,110.42
F000000732,ST0005,2025-03-16,False,24.51,12.25,105.81,110.42
F000000733,ST0005,2025-03-23,True,25.44,7.45,103.62,110.07
F000000734,ST0005,2025-03-30,False,26.96,9.3,107.19,110.75
F000000735,ST0005,2025-04-06,False,27.49,8.59,106.24,110.92
F000000736,ST0005,2025-04-13,False,28.46,7.42,104.65,111.04
F000000737,ST0005,2025-04-20,False,26.0,8.39,103.92,111.41
F000000738,ST0005,2025-04-27,False,30.9,7.9,105.41,111.73
F000000739,ST0005,2025-05-04,True,27.99,12.5,106.97,111.12
F000000740,ST0005,2025-05-11,False,28.11,9.89,103.42,109.04
F000000741,ST0005,2025-05-18,True,30.79,7.69,105.98,110.73
F000000742,ST0005,2025-05-25,False,30.29,13.56,105.16,111.57
F000000743,ST0005,2025-06-01,False,27.92,9.36,104.96,110.13
F000000744,ST0005,2025-06-08,False,33.66,11.11,104.52,112.37
F000000745,ST0005,2025-06-15,False,32.58,8.67,105.9,111.32
F000000746,ST0005,2025-06-22,False,35.33,10.99,105.35,110.89
F000000747,ST0005,2025-06-29,False,31.83,8.0,103.12,110.38
F000000748,ST0005,2025-07-06,False,32.13,19.0,107.87,112.0
F000000749,ST0005,2025-07-13,False,32.72,11.44,106.35,112.76
F000000750,ST0005,2025-07-20,False,30.08,11.23,103.51,112.94
