customer_id,signup_date,city,state,segment
CUST000472,2023-11-11,Noida,Uttar Pradesh,Mainstream
CUST000473,2023-09-20,Durgapur,West Bengal,Mainstream
CUST000474,2023-06-15,Madurai,Tamil Nadu,Value
CUST000475,2023-06-17,Amritsar,Punjab,Value
CUST000476,2024-01-24,Silchar,Assam,Premium
CUST000477,2023-10-12,Mumbai,Maharashtra,Mainstream
CUST000478,2024-02-10,Noida,Uttar Pradesh,Health-focused
CUST000479,2023-04-25,Jalandhar,Punjab,Health-focused
CUST000480,2023-07-20,Thiruvananthapuram,Kerala,Mainstream
CUST000481,2023-11-13,Nagpur,Maharashtra,Mainstream
CUST000482,2024-01-25,Gaya,Bihar,Value
CUST000483,2023-04-16,Vadodara,Gujarat,Mainstream
CUST000484,2023-06-13,Kolkata,West Bengal,Mainstream
CUST000485,2023-06-11,Rajkot,Gujarat,Premium
CUST000486,2023-04-03,Rourkela,Odisha,Premium
CUST000487,2023-08-14,Hyderabad,Telangana,Mainstream
CUST000488,2023-05-28,Bengaluru,Karnataka,Value
CUST000489,2023-06-22,Jaipur,Rajasthan,Mainstream
CUST000490,2024-01-14,Kota,Rajasthan,Value
CUST000491,2023-09-13,Thiruvananthapuram,Kerala,Value
CUST000492,2024-01-08,New Delhi,Delhi,Mainstream
CUST000493,2023-04-04,Chennai,Tamil Nadu,Mainstream
CUST000494,2024-02-12,Panipat,Haryana,Value
CUST000495,2023-10-08,Bhopal,Madhya Pradesh,Value
CUST000496,2023-03-13,Thiruvananthapuram,Kerala,Premium
CUST000497,2023-05-06,Guwahati,Assam,Mainstream
CUST000498,2024-01-16,Kozhikode,Kerala,Value
CUST000499,2024-01-23,Warangal,Telangana,Mainstream
CUST000500,2023-12-07,Gurugram,Haryana,Mainstream
CUST000501,2023-12-16,Hyderabad,Telangana,Value
CUST000502,2023-04-10,Kozhikode,Kerala,Mainstream
CUST000503,2023-08-21,Indore,Madhya Pradesh,Mainstream
CUST000504,2023-11-15,Rajkot,Gujarat,Health-focused
CUST000505,2024-01-07,Hyderabad,Telangana,Value
CUST000506,2024-02-04,Jodhpur,Rajasthan,Value
CUST000507,2023-04-04,Hubballi,Karnataka,Mainstream
CUST000508,2023-06-07,Bhopal,Madhya Pradesh,Value
CUST000509,2024-02-04,Dibrugarh,Assam,Value
CUST000510,2023-04-02,Lucknow,Uttar Pradesh,Value
CUST000511,2023-08-13,Vadodara,Gujarat,Mainstream
CUST000512,2023-08-31,Indore,Madhya Pradesh,Mainstream
CUST000513,2023-08-05,Jalandhar,Punjab,Value
CUST000514,2024-01-20,Noida,Uttar Pradesh,Mainstream
CUST000515,2023-05-05,Cuttack,Odisha,Premium
CUST000516,2023-08-28,Jalandhar,Punjab,Mainstream
CUST000517,2023-05-26,Jabalpur,Madhya Pradesh,Mainstream
CUST000518,2023-05-08,Madurai,Tamil Nadu,Premium
CUST000519,2024-01-12,Vadodara,Gujarat,Mainstream
CUST000520,2023-11-12,Chennai,Tamil Nadu,Premium
CUST000521,2023-06-14,Nashik,Maharashtra,Premium
CUST000522,2023-11-29,Mangaluru,Karnataka,Mainstream
CUST000523,2023-09-01,Silchar,Assam,Premium
CUST000524,2023-12-24,Kochi,Kerala,Premium
CUST000525,2023-11-14,Indore,Madhya Pradesh,Mainstream
CUST000526,2023-03-03,Salem,Tamil Nadu,Value
CUST000527,2023-05-08,Noida,Uttar Pradesh,Premium
CUST000528,2023-12-12,Patna,Bihar,Value
CUST000529,2023-08-28,Nizamabad,Telangana,Mainstream
CUST000530,2023-06-24,Mysuru,Karnataka,Premium
CUST000531,2023-03-19,Madurai,Tamil Nadu,Value
CUST000532,2023-10-16,Vadodara,Gujarat,Value
CUST000533,2023-08-10,Bengaluru,Karnataka,Health-focused
CUST000534,2023-07-10,Rohini,Delhi,Premium
CUST000535,2023-09-01,Durgapur,West Bengal,Mainstream
CUST000536,2023-06-20,Madurai,Tamil Nadu,Value
CUST000537,2023-08-21,Thiruvananthapuram,Kerala,Premium
CUST000538,2023-03-01,Dibrugarh,Assam,Premium
CUST000539,2023-04-06,Warangal,Telangana,Value
CUST000540,2023-05-17,Jodhpur,Rajasthan,Value
CUST000541,2023-04-27,Panipat,Haryana,Mainstream
CUST000542,2023-04-25,Varanasi,Uttar Pradesh,Premium
CUST000543,2023-06-13,Silchar,Assam,Mainstream
CUST000544,2023-03-20,Durgapur,West Bengal,Value
CUST000545,2023-05-05,Nizamabad,Telangana,Mainstream
CUST000546,2023-07-08,Mysuru,Karnataka,Value
CUST000547,2023-12-11,Durgapur,West Bengal,Mainstream
CUST000548,2023-06-16,Nagpur,Maharashtra,Health-focused
CUST000549,2023-10-30,Bhagalpur,Bihar,Health-focused
CUST000550,2023-12-30,Howrah,West Bengal,Premium
CUST000551,2023-05-30,Nizamabad,Telangana,Premium
CUST000552,2023-08-20,Jodhpur,Rajasthan,Mainstream
CUST000553,2023-06-23,Bhagalpur,Bihar,Mainstream
CUST000554,2023-03-06,Thiruvananthapuram,Kerala,Value
CUST000555,2024-01-02,Rajkot,Gujarat,Premium
CUST000556,2024-01-06,Dwarka,Delhi,Mainstream
CUST000557,2024-01-29,Bengaluru,Karnataka,Value
CUST000558,2023-02-26,Nizamabad,Telangana,Mainstream
CUST000559,2023-03-20,Rourkela,Odisha,Mainstream
CUST000560,2023-10-30,Bhubaneswar,Odisha,Health-focused
CUST000561,2024-02-17,Thiruvananthapuram,Kerala,Mainstream
CUST000562,2023-10-28,Saket,Delhi,Value
CUST000563,2023-12-01,Lucknow,Uttar Pradesh,Value
CUST000564,2024-02-24,Cuttack,Odisha,Value
CUST000565,2023-09-06,Mumbai,Maharashtra,Mainstream
CUST000566,2023-04-21,Vadodara,Gujarat,Mainstream
CUST000567,2023-07-05,Warangal,Telangana,Mainstream
CUST000568,2024-01-05,Kota,Rajasthan,Mainstream
CUST000569,2023-09-25,Kota,Rajasthan,Premium
CUST000570,2023-12-07,Guwahati,Assam,Value
CUST000571,2023-12-18,Dibrugarh,Assam,Health-focused
CUST000572,2023-05-07,Panipat,Haryana,Value
CUST000573,2024-02-19,Dwarka,Delhi,Mainstream
CUST000574,2023-09-19,Kolkata,West Bengal,Value
CUST000575,2024-01-17,Chandigarh,Punjab,Value
CUST000576,2023-10-25,Mumbai,Maharashtra,Premium
CUST000577,2023-06-19,Bhubaneswar,Odisha,Value
CUST000578,2023-09-10,Gurugram,Haryana,Mainstream
CUST000579,2023-07-22,Kozhikode,Kerala,Mainstream
CUST000580,2023-10-08,Mysuru,Karnataka,Mainstream
CUST000581,2023-11-18,Pune,Maharashtra,Premium
CUST000582,2023-12-29,Indore,Madhya Pradesh,Value
CUST000583,2023-08-29,Noida,Uttar Pradesh,Mainstream
CUST000584,2023-04-11,Lucknow,Uttar Pradesh,Health-focused
CUST000585,2023-09-16,Kota,Rajasthan,Value
CUST000586,2023-03-05,Kozhikode,Kerala,Value
CUST000587,2023-12-09,Chennai,Tamil Nadu,Mainstream
CUST000588,2023-07-17,Faridabad,Haryana,Health-focused
CUST000589,2023-09-20,Noida,Uttar Pradesh,Mainstream
CUST000590,2023-11-12,Nagpur,Maharashtra,Value
CUST000591,2023-08-19,New Delhi,Delhi,Mainstream
CUST000592,2023-12-17,Rohini,Delhi,Premium
CUST000593,2023-12-11,Kota,Rajasthan,Health-focused
CUST000594,2023-10-18,Guwahati,Assam,Premium
CUST000595,2023-10-30,Bhagalpur,Bihar,Premium
CUST000596,2024-01-16,Rohini,Delhi,Value
CUST000597,2023-09-25,Noida,Uttar Pradesh,Premium
CUST000598,2024-02-19,Panipat,Haryana,Mainstream
CUST000599,2023-09-18,Jodhpur,Rajasthan,Value
CUST000600,2023-05-28,Chandigarh,Punjab,Mainstream
CUST000601,2023-12-16,Dibrugarh,Assam,Value
CUST000602,2024-02-10,Jodhpur,Rajasthan,Health-focused
CUST000603,2023-06-26,Rajkot,Gujarat,Mainstream
CUST000604,2023-06-09,Kanpur,Uttar Pradesh,Value
CUST000605,2023-04-21,Kanpur,Uttar Pradesh,Value
CUST000606,2024-01-31,New Delhi,Delhi,Mainstream
CUST000607,2023-11-30,Silchar,Assam,Value
CUST000608,2023-08-06,Hubballi,Karnataka,Value
CUST000609,2023-11-04,Silchar,Assam,Premium
CUST000610,2023-12-18,Siliguri,West Bengal,Value
CUST000611,2023-09-30,Hyderabad,Telangana,Mainstream
CUST000612,2023-08-22,Silchar,Assam,Value
CUST000613,2023-10-18,Kozhikode,Kerala,Premium
CUST000614,2023-03-02,Saket,Delhi,Value
CUST000615,2023-04-18,Pune,Maharashtra,Value
CUST000616,2023-07-08,Amritsar,Punjab,Mainstream
CUST000617,2023-10-25,Siliguri,West Bengal,Value
CUST000618,2023-10-01,Amritsar,Punjab,Value
CUST000619,2023-09-04,Rajkot,Gujarat,Mainstream
CUST000620,2023-05-29,Faridabad,Haryana,Value
CUST000621,2023-04-18,Nizamabad,Telangana,Mainstream
CUST000622,2023-09-09,Jodhpur,Rajasthan,Mainstream
CUST000623,2023-05-13,Surat,Gujarat,Premium
CUST000624,2023-11-08,Guwahati,Assam,Value
CUST000625,2023-08-06,Nizamabad,Telangana,Mainstream
CUST000626,2023-12-13,Dibrugarh,Assam,Value
CUST000627,2023-05-20,Hubballi,Karnataka,Value
CUST000628,2023-10-27,Mysuru,Karnataka,Premium
CUST000629,2023-07-09,Saket,Delhi,Mainstream
CUST000630,2023-07-07,Faridabad,Haryana,Mainstream
CUST000631,2023-08-24,Gurugram,Haryana,Mainstream
CUST000632,2023-07-21,Surat,Gujarat,Health-focused
CUST000633,2023-11-02,Faridabad,Haryana,Mainstream
CUST000634,2023-07-22,Patna,Bihar,Value
CUST000635,2023-05-22,Bhagalpur,Bihar,Health-focused
CUST000636,2023-12-15,Jalandhar,Punjab,Mainstream
CUST000637,2023-08-20,Kochi,Kerala,Value
CUST000638,2023-07-25,Kanpur,Uttar Pradesh,Value
CUST000639,2023-10-11,Kota,Rajasthan,Value
CUST000640,2023-10-14,Panipat,Haryana,Mainstream
CUST000641,2023-03-09,Bhubaneswar,Odisha,Value
CUST000642,2023-07-04,Nizamabad,Telangana,Value
CUST000643,2023-04-19,Coimbatore,Tamil Nadu,Value
CUST000644,2023-10-26,New Delhi,Delhi,Health-focused
CUST000645,2023-11-21,Bengaluru,Karnataka,Premium
CUST000646,2023-05-16,Chennai,Tamil Nadu,Value
CUST000647,2023-07-02,Salem,Tamil Nadu,Value
CUST000648,2023-05-04,Jabalpur,Madhya Pradesh,Mainstream
CUST000649,2023-08-27,Kolkata,West Bengal,Value
CUST000650,2023-11-29,Jalandhar,Punjab,Mainstream
CUST000651,2024-02-18,Kota,Rajasthan,Value
CUST000652,2024-01-17,Durgapur,West Bengal,Mainstream
CUST000653,2023-11-26,Rourkela,Odisha,Mainstream
CUST000654,2023-06-22,Gwalior,Madhya Pradesh,Mainstream
CUST000655,2023-09-25,Salem,Tamil Nadu,Value
CUST000656,2023-02-26,Jodhpur,Rajasthan,Value
CUST000657,2023-11-26,Warangal,Telangana,Value
CUST000658,2023-10-28,Nashik,Maharashtra,Health-focused
CUST000659,2023-07-25,Bhopal,Madhya Pradesh,Premium
CUST000660,2023-06-02,Lucknow,Uttar Pradesh,Mainstream
CUST000661,2023-07-03,Rourkela,Odisha,Mainstream
CUST000662,2023-06-18,Durgapur,West Bengal,Premium
CUST000663,2023-06-28,Jaipur,Rajasthan,Mainstream
CUST000664,2023-11-25,Udaipur,Rajasthan,Mainstream
CUST000665,2023-04-02,Kota,Rajasthan,Value
CUST000666,2024-01-18,Howrah,West Bengal,Value
CUST000667,2024-02-19,Bhagalpur,Bihar,Mainstream
CUST000668,2023-05-14,Guwahati,Assam,Value
CUST000669,2023-04-19,Bengaluru,Karnataka,Value
CUST000670,2023-10-08,Gwalior,Madhya Pradesh,Value
CUST000671,2023-03-05,Pune,Maharashtra,Value
CUST000672,2023-08-04,Guwahati,Assam,Value
CUST000673,2023-03-14,Dibrugarh,Assam,Mainstream
CUST000674,2023-05-11,Chandigarh,Punjab,Premium
CUST000675,2023-04-03,Mangaluru,Karnataka,Premium
CUST000676,2023-07-04,Guwahati,Assam,Value
CUST000677,2023-07-03,Kochi,Kerala,Value
CUST000678,2023-03-15,Thiruvananthapuram,Kerala,Value
CUST000679,2023-04-15,Rajkot,Gujarat,Mainstream
CUST000680,2023-08-04,Rajkot,Gujarat,Value
CUST000681,2023-03-19,Ludhiana,Punjab,Mainstream
CUST000682,2023-07-28,Rohini,Delhi,Mainstream
CUST000683,2024-02-02,Vadodara,Gujarat,Premium
CUST000684,2023-10-06,Ahmedabad,Gujarat,Value
CUST000685,2023-07-17,Chandigarh,Punjab,Value
CUST000686,2023-03-02,Saket,Delhi,Premium
CUST000687,2023-05-16,Hubballi,Karnataka,Mainstream
CUST000688,2023-11-08,Gurugram,Haryana,Value
CUST000689,2024-01-12,Madurai,Tamil Nadu,Health-focused
CUST000690,2023-05-15,Bengaluru,Karnataka,Value
CUST000691,2023-08-07,Dwarka,Delhi,Mainstream
CUST000692,2023-03-08,Faridabad,Haryana,Mainstream
CUST000693,2023-07-04,Thiruvananthapuram,Kerala,Mainstream
CUST000694,2023-12-09,Hubballi,Karnataka,Mainstream
CUST000695,2023-06-01,Jabalpur,Madhya Pradesh,Value
CUST000696,2023-07-16,Faridabad,Haryana,Mainstream
CUST000697,2023-10-14,Kolkata,West Bengal,Mainstream
CUST000698,2023-10-16,Gwalior,Madhya Pradesh,Mainstream
CUST000699,2023-03-07,Nashik,Maharashtra,Mainstream
CUST000700,2023-03-30,Panipat,Haryana,Value
CUST000701,2023-11-07,Kochi,Kerala,Mainstream
CUST000702,2023-09-23,Nizamabad,Telangana,Value
CUST000703,2024-01-29,Chandigarh,Punjab,Value
CUST000704,2023-05-03,Chennai,Tamil Nadu,Premium
CUST000705,2023-11-01,Kolkata,West Bengal,Value
CUST000706,2024-01-20,Ahmedabad,Gujarat,Value
CUST000707,2024-01-11,Kozhikode,Kerala,Mainstream
CUST000708,2024-01-02,Jaipur,Rajasthan,Value
CUST000709,2023-06-12,Chennai,Tamil Nadu,Health-focused
CUST000710,2024-01-19,Guwahati,Assam,Mainstream
CUST000711,2023-09-26,Mangaluru,Karnataka,Mainstream
CUST000712,2024-01-07,Panipat,Haryana,Value
CUST000713,2023-07-31,Jaipur,Rajasthan,Mainstream
CUST000714,2023-04-16,Coimbatore,Tamil Nadu,Health-focused
CUST000715,2023-06-03,Dwarka,Delhi,Mainstream
CUST000716,2023-05-28,Surat,Gujarat,Mainstream
CUST000717,2024-01-18,Rourkela,Odisha,Value
CUST000718,2024-02-01,Panipat,Haryana,Mainstream
CUST000719,2023-05-29,Bhubaneswar,Odisha,Value
CUST000720,2023-05-17,Kozhikode,Kerala,Value
CUST000721,2023-12-04,Gaya,Bihar,Health-focused
CUST000722,2024-01-16,Amritsar,Punjab,Mainstream
CUST000723,2023-06-29,Rourkela,Odisha,Value
CUST000724,2023-07-06,Rajkot,Gujarat,Premium
CUST000725,2023-09-17,Faridabad,Haryana,Mainstream
CUST000726,2023-12-28,Mumbai,Maharashtra,Health-focused
CUST000727,2023-07-30,Pune,Maharashtra,Health-focused
CUST000728,2023-06-15,Nagpur,Maharashtra,Health-focused
CUST000729,2024-02-14,Chandigarh,Punjab,Premium
CUST000730,2023-10-19,Jodhpur,Rajasthan,Value
CUST000731,2023-09-01,Gurugram,Haryana,Value
CUST000732,2023-07-29,Noida,Uttar Pradesh,Value
CUST000733,2023-06-17,Salem,Tamil Nadu,Mainstream
CUST000734,2023-05-25,Madurai,Tamil Nadu,Premium
CUST000735,2023-04-15,Silchar,Assam,Mainstream
CUST000736,2023-12-18,Bhopal,Madhya Pradesh,Mainstream
CUST000737,2023-08-16,Kochi,Kerala,Premium
CUST000738,2023-04-28,Faridabad,Haryana,Mainstream
CUST000739,2024-01-15,Lucknow,Uttar Pradesh,Mainstream
CUST000740,2023-03-19,Kochi,Kerala,Value
CUST000741,2024-02-18,Ludhiana,Punjab,Value
CUST000742,2023-09-15,Noida,Uttar Pradesh,Value
CUST000743,2023-04-13,Bhagalpur,Bihar,Mainstream
CUST000744,2023-09-15,Varanasi,Uttar Pradesh,Value
CUST000745,2023-10-27,Hyderabad,Telangana,Value
CUST000746,2023-09-18,Hubballi,Karnataka,Value
CUST000747,2023-05-06,Rourkela,Odisha,Value
CUST000748,2023-09-16,Silchar,Assam,Value
CUST000749,2023-07-12,Surat,Gujarat,Value
CUST000750,2023-12-17,Cuttack,Odisha,Mainstream
CUST000751,2023-09-30,Chennai,Tamil Nadu,Mainstream
CUST000752,2023-08-21,Faridabad,Haryana,Value
CUST000753,2023-08-24,Nagpur,Maharashtra,Value
CUST000754,2023-03-20,Bhagalpur,Bihar,Value
CUST000755,2023-05-16,Noida,Uttar Pradesh,Mainstream
CUST000756,2023-06-30,Chennai,Tamil Nadu,Mainstream
CUST000757,2024-02-16,Warangal,Telangana,Value
CUST000758,2023-03-09,Rohini,Delhi,Mainstream
CUST000759,2023-06-14,Ludhiana,Punjab,Mainstream
CUST000760,2024-01-10,Vadodara,Gujarat,Mainstream
CUST000761,2023-03-07,Nizamabad,Telangana,Mainstream
CUST000762,2023-11-22,Kozhikode,Kerala,Health-focused
CUST000763,2023-07-21,Mangaluru,Karnataka,Value
CUST000764,2024-01-27,Vadodara,Gujarat,Value
CUST000765,2023-07-14,Mumbai,Maharashtra,Value
CUST000766,2024-01-24,Gurugram,Haryana,Value
CUST000767,2023-11-13,Kochi,Kerala,Health-focused
CUST000768,2023-12-28,Rohini,Delhi,Mainstream
CUST000769,2023-10-18,Coimbatore,Tamil Nadu,Value
CUST000770,2023-11-24,Mumbai,Maharashtra,Value
CUST000771,2023-05-17,Gwalior,Madhya Pradesh,Mainstream
CUST000772,2023-08-26,Nagpur,Maharashtra,Mainstream
CUST000773,2023-11-09,Indore,Madhya Pradesh,Health-focused
CUST000774,2023-09-12,Jaipur,Rajasthan,Mainstream
CUST000775,2023-08-19,Nagpur,Maharashtra,Value
CUST000776,2023-09-09,Kozhikode,Kerala,Value
CUST000777,2023-05-15,Varanasi,Uttar Pradesh,Value
CUST000778,2023-08-13,Cuttack,Odisha,Health-focused
CUST000779,2024-01-26,Bhagalpur,Bihar,Value
CUST000780,2023-06-09,Nizamabad,Telangana,Mainstream
CUST000781,2023-11-21,Warangal,Telangana,Mainstream
CUST000782,2023-05-11,Warangal,Telangana,Health-focused
CUST000783,2023-11-25,Siliguri,West Bengal,Value
CUST000784,2023-05-11,Dwarka,Delhi,Value
CUST000785,2023-09-25,Nagpur,Maharashtra,Premium
CUST000786,2024-01-18,Cuttack,Odisha,Mainstream
CUST000787,2023-04-21,Jodhpur,Rajasthan,Premium
CUST000788,2024-01-05,Hyderabad,Telangana,Value
CUST000789,2023-06-24,Jodhpur,Rajasthan,Mainstream
CUST000790,2023-10-28,Nagpur,Maharashtra,Value
CUST000791,2023-10-24,Nizamabad,Telangana,Premium
CUST000792,2023-11-04,Gurugram,Haryana,Premium
CUST000793,2023-06-21,Guwahati,Assam,Value
CUST000794,2023-03-05,Hubballi,Karnataka,Premium
CUST000795,2024-02-04,Kota,Rajasthan,Value
CUST000796,2023-10-08,Surat,Gujarat,Value
CUST000797,2023-10-18,Silchar,Assam,Value
CUST000798,2023-03-19,Varanasi,Uttar Pradesh,Mainstream
CUST000799,2024-01-05,Kozhikode,Kerala,Value
CUST000800,2023-03-19,Bengaluru,Karnataka,Mainstream
CUST000801,2023-03-18,Varanasi,Uttar Pradesh,Health-focused
CUST000802,2023-03-23,Kozhikode,Kerala,Premium
CUST000803,2023-07-31,Vadodara,Gujarat,Mainstream
CUST000804,2023-07-26,Jabalpur,Madhya Pradesh,Value
CUST000805,2024-01-22,Mysuru,Karnataka,Mainstream
CUST000806,2023-04-24,Patna,Bihar,Mainstream
CUST000807,2023-08-10,Howrah,West Bengal,Value
CUST000808,2023-12-25,Patna,Bihar,Value
CUST000809,2023-08-10,Rajkot,Gujarat,Value
CUST000810,2024-02-22,Kolkata,West Bengal,Value
CUST000811,2023-11-21,Bhagalpur,Bihar,Value
CUST000812,2023-11-14,Kozhikode,Kerala,Premium
CUST000813,2023-03-20,Durgapur,West Bengal,Mainstream
CUST000814,2024-01-29,Siliguri,West Bengal,Mainstream
CUST000815,2023-05-28,Hyderabad,Telangana,Premium
CUST000816,2023-10-12,Hubballi,Karnataka,Value
CUST000817,2023-05-04,Indore,Madhya Pradesh,Value
CUST000818,2023-07-05,Ahmedabad,Gujarat,Mainstream
CUST000819,2023-11-08,Nashik,Maharashtra,Mainstream
CUST000820,2023-12-24,Nashik,Maharashtra,Value
CUST000821,2023-04-07,Dibrugarh,Assam,Mainstream
CUST000822,2023-07-18,Pune,Maharashtra,Premium
CUST000823,2023-03-26,Ahmedabad,Gujarat,Value
CUST000824,2023-03-14,Gurugram,Haryana,Value
CUST000825,2023-03-23,Gwalior,Madhya Pradesh,Health-focused
CUST000826,2023-05-19,Saket,Delhi,Health-focused
CUST000827,2023-12-19,Indore,Madhya Pradesh,Health-focused
CUST000828,2023-07-29,Gurugram,Haryana,Value
CUST000829,2023-04-01,Amritsar,Punjab,Premium
CUST000830,2023-10-25,Rourkela,Odisha,Value
CUST000831,2023-07-16,Hyderabad,Telangana,Mainstream
CUST000832,2024-02-17,Jalandhar,Punjab,Mainstream
CUST000833,2024-01-14,Ahmedabad,Gujarat,Value
CUST000834,2024-01-01,Salem,Tamil Nadu,Mainstream
CUST000835,2023-08-07,Jabalpur,Madhya Pradesh,Mainstream
CUST000836,2024-01-06,Udaipur,Rajasthan,Health-focused
CUST000837,2023-11-07,Silchar,Assam,Mainstream
CUST000838,2023-06-25,Guwahati,Assam,Premium
CUST000839,2023-03-10,Indore,Madhya Pradesh,Value
CUST000840,2023-06-12,Bhagalpur,Bihar,Premium
CUST000841,2023-08-24,Cuttack,Odisha,Value
CUST000842,2024-02-14,Ahmedabad,Gujarat,Mainstream
CUST000843,2023-08-02,Gwalior,Madhya Pradesh,Premium
CUST000844,2023-04-25,Gwalior,Madhya Pradesh,Premium
CUST000845,2023-12-14,Amritsar,Punjab,Value
CUST000846,2023-08-18,Pune,Maharashtra,Value
CUST000847,2024-01-22,Dibrugarh,Assam,Premium
CUST000848,2023-10-19,Warangal,Telangana,Value
CUST000849,2023-09-25,Jalandhar,Punjab,Premium
CUST000850,2024-02-08,Mangaluru,Karnataka,Mainstream
CUST000851,2024-02-11,Chandigarh,Punjab,Value
CUST000852,2023-05-13,Amritsar,Punjab,Value
CUST000853,2023-09-06,Jaipur,Rajasthan,Value
CUST000854,2023-04-26,Durgapur,West Bengal,Value
CUST000855,2023-07-15,Gwalior,Madhya Pradesh,Mainstream
CUST000856,2023-06-27,Bhubaneswar,Odisha,Mainstream
CUST000857,2023-07-30,Faridabad,Haryana,Premium
CUST000858,2023-09-05,Vadodara,Gujarat,Value
CUST000859,2023-10-11,Mysuru,Karnataka,Health-focused
CUST000860,2023-05-15,Nashik,Maharashtra,Health-focused
CUST000861,2023-11-21,Vadodara,Gujarat,Health-focused
CUST000862,2023-04-17,Gwalior,Madhya Pradesh,Value
CUST000863,2023-10-19,Hyderabad,Telangana,Mainstream
CUST000864,2023-04-26,Kozhikode,Kerala,Premium
CUST000865,2024-02-12,Nagpur,Maharashtra,Health-focused
CUST000866,2023-03-21,Madurai,Tamil Nadu,Mainstream
CUST000867,2023-08-04,Rohini,Delhi,Value
CUST000868,2023-07-22,Vadodara,Gujarat,Value
CUST000869,2024-02-04,Udaipur,Rajasthan,Premium
CUST000870,2023-07-16,Rohini,Delhi,Value
CUST000871,2023-12-09,New Delhi,Delhi,Health-focused
CUST000872,2023-12-04,Dwarka,Delhi,Mainstream
CUST000873,2024-02-21,Amritsar,Punjab,Value
CUST000874,2023-08-04,Indore,Madhya Pradesh,Value
CUST000875,2023-03-12,Jalandhar,Punjab,Value
CUST000876,2023-09-10,Silchar,Assam,Value
CUST000877,2023-05-28,Bengaluru,Karnataka,Mainstream
CUST000878,2023-08-15,Bhagalpur,Bihar,Value
CUST000879,2023-10-22,Ahmedabad,Gujarat,Health-focused
CUST000880,2024-02-18,Hyderabad,Telangana,Premium
CUST000881,2024-02-11,Patna,Bihar,Mainstream
CUST000882,2023-06-20,Gaya,Bihar,Value
CUST000883,2023-08-31,Nizamabad,Telangana,Value
CUST000884,2024-02-01,Kochi,Kerala,Mainstream
CUST000885,2023-03-13,Amritsar,Punjab,Mainstream
CUST000886,2023-10-29,Salem,Tamil Nadu,Value
CUST000887,2023-08-23,Patna,Bihar,Value
CUST000888,2023-04-21,Nizamabad,Telangana,Value
CUST000889,2023-11-25,Chandigarh,Punjab,Premium
CUST000890,2023-06-28,Gaya,Bihar,Mainstream
CUST000891,2023-09-10,Noida,Uttar Pradesh,Health-focused
CUST000892,2024-02-16,Madurai,Tamil Nadu,Value
CUST000893,2023-08-20,Cuttack,Odisha,Mainstream
CUST000894,2023-04-06,Noida,Uttar Pradesh,Mainstream
CUST000895,2023-10-21,Guwahati,Assam,Mainstream
CUST000896,2023-05-27,Chandigarh,Punjab,Premium
CUST000897,2023-04-22,Jabalpur,Madhya Pradesh,Value
CUST000898,2024-01-30,Thiruvananthapuram,Kerala,Mainstream
CUST000899,2023-05-08,Bengaluru,Karnataka,Value
CUST000900,2023-10-15,Pune,Maharashtra,Mainstream
CUST000901,2023-10-12,Jabalpur,Madhya Pradesh,Mainstream
CUST000902,2023-08-07,Surat,Gujarat,Mainstream
CUST000903,2023-10-06,Gwalior,Madhya Pradesh,Health-focused
CUST000904,2024-01-05,Gurugram,Haryana,Mainstream
CUST000905,2023-03-29,Kochi,Kerala,Premium
CUST000906,2023-02-26,Panipat,Haryana,Health-focused
CUST000907,2023-03-13,Gurugram,Haryana,Premium
CUST000908,2023-09-15,Varanasi,Uttar Pradesh,Mainstream
CUST000909,2023-10-06,Jalandhar,Punjab,Mainstream
CUST000910,2023-06-02,Surat,Gujarat,Mainstream
CUST000911,2023-05-15,Thiruvananthapuram,Kerala,Premium
CUST000912,2023-04-03,Indore,Madhya Pradesh,Value
CUST000913,2023-11-02,Pune,Maharashtra,Mainstream
CUST000914,2024-01-20,Bhubaneswar,Odisha,Value
CUST000915,2024-02-17,Cuttack,Odisha,Premium
CUST000916,2023-11-13,Rourkela,Odisha,Value
CUST000917,2023-09-10,Rourkela,Odisha,Premium
CUST000918,2024-01-01,Gurugram,Haryana,Value
CUST000919,2023-06-27,Nashik,Maharashtra,Premium
CUST000920,2023-12-18,Kota,Rajasthan,Health-focused
CUST000921,2023-12-13,Gurugram,Haryana,Health-focused
CUST000922,2023-12-20,Silchar,Assam,Value
CUST000923,2023-11-22,Silchar,Assam,Value
CUST000924,2023-11-20,Kota,Rajasthan,Mainstream
